source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[individual]	characteristics[phenotype]	characteristics[specimen]	characteristics[biological replicate]	characteristics[ancestry category]	Material Type	assay name	Technology Type	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	Comment[data file]	comment[label]	comment[technical replicate]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	Comment[Dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[cell line]
Sample 218	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		Cell line	run 218	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE2.raw			PANCSE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	PANC-1
Sample 219	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		Cell line	run 219	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE3.raw			PANCSE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	PANC-1
Sample 220	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		Cell line	run 220	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE4.raw			PANCSE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	PANC-1
Sample 221	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		Cell line	run 221	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE5.raw			PANCSE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	PANC-1
Sample 222	Homo sapiens	Pancreas	not available	not available	female	Pancreatic Carcinoma	Cancerous cell	PANC-1	not available	Disease	not available	3		Cell line	run 222	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/PANCSE6.raw			PANCSE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	PANC-1
Sample 223	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 223	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL1.raw			T98G5xL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 224	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 224	Technology Type	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL2.raw			T98G5xL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 225	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 225	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL3.raw			T98G5xL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 226	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 226	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL4.raw			T98G5xL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 227	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 227	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL5.raw			T98G5xL5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 228	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 228	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xL6.raw			T98G5xL6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 229	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 229	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GL1.raw			T98GL1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 230	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 230	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GL2.raw			T98GL2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 231	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 231	Technology Type	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GL3.raw			T98GL3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 232	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 232	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GL4.raw			T98GL4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 233	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 233	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GL5.raw			T98GL5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 234	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 234	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GL6.raw			T98GL6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 235	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 235	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GLE1.raw			T98GLE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 236	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 236	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GLE2.raw			T98GLE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 237	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 237	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GLE3.raw			T98GLE3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 238	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 238	Technology Type	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GLE4.raw			T98GLE4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 239	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 239	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GLE5.raw			T98GLE5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 240	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 240	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GLE6.raw			T98GLE6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 241	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 241	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xS1.raw			T98G5xS1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 242	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 242	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xS2.raw			T98G5xS2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 243	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 243	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xS3.raw			T98G5xS3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 244	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 244	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xS4.raw			T98G5xS4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 245	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 245	Technology Type	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xS5.raw			T98G5xS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 246	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	1		Cell line	run 246	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98G5xS6.raw			T98G5xS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 247	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 247	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS1.raw			T98GS1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 248	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 248	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS2.raw			T98GS2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 249	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 249	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS3.raw			T98GS3.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 250	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 250	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS4.raw			T98GS4.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 251	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 251	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS5.raw			T98GS5.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 252	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	2		Cell line	run 252	Technology Type	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GS6.raw			T98GS6.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 253	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 253	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE1.raw			T98GSE1.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
Sample 254	Homo sapiens	Brain	not available	not available	female	Glioblastoma	Cancerous cell	T98-G	not available	Disease	not available	3		Cell line	run 254	proteomic profiling by mass spectrometry	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/06/PXD002192/T98GSE2.raw			T98GSE2.raw	AC=MS:1002038;NT=label free sample	not available	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=PP=Any N-term;MT=Variable	NT=Oxidation ; TA=M ; AC=UNIMOD:35 ;MT=Variable	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	35% NCE	6 ppm	20 ppm	T98-G
