source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[individual]	Material Type	assay name	Technology Type	comment[data file]	comment[fraction identifier]	comment[file uri]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	factor value[cell line]
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 228	proteomic profiling by mass spectrometry	20190219_HCT116_UP_16.raw	16	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 229	proteomic profiling by mass spectrometry	20190219_HCT116_UP_17.raw	17	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 230	proteomic profiling by mass spectrometry	20190219_HCT116_UP_18.raw	18	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 231	proteomic profiling by mass spectrometry	20190219_HCT116_UP_19.raw	19	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 232	proteomic profiling by mass spectrometry	20190219_HCT116_UP_2.raw	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 233	proteomic profiling by mass spectrometry	20190219_HCT116_UP_20.raw	20	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 234	proteomic profiling by mass spectrometry	20190219_HCT116_UP_3.raw	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 235	proteomic profiling by mass spectrometry	20190219_HCT116_UP_4.raw	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 236	proteomic profiling by mass spectrometry	20190219_HCT116_UP_5.raw	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 237	proteomic profiling by mass spectrometry	20190219_HCT116_UP_6.raw	6	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 238	proteomic profiling by mass spectrometry	20190219_HCT116_UP_7.raw	7	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 239	proteomic profiling by mass spectrometry	20190219_HCT116_UP_8.raw	8	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 12	Homo sapiens	Colon	HCT116	caucasian	48Y	Male	Colorectal cancer	epithelial	adult	not available	cell line	Run 240	proteomic profiling by mass spectrometry	20190219_HCT116_UP_9.raw	9	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190219_HCT116_UP_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HCT116
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 241	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_1.raw	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 242	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_10.raw	10	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 243	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_11.raw	11	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 244	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_12.raw	12	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 245	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_13.raw	13	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 246	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_14.raw	14	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 247	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_15.raw	15	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_15.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 248	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_16.raw	16	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_16.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 249	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_17.raw	17	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_17.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 250	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_18.raw	18	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_18.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 251	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_19.raw	19	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_19.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 252	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_2.raw	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_2.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 253	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_20.raw	20	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_20.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 254	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_3.raw	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_3.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 255	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_4.raw	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_4.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 256	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_5.raw	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_5.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 257	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_6.raw	6	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_6.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 258	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_7.raw	7	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_7.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 259	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_8.raw	8	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_8.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 13	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 260	proteomic profiling by mass spectrometry	20190402_Hepg2_Down_9.raw	9	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Down_9.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 261	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_1.raw	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_1.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 262	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_10.raw	10	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_10.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 263	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_11.raw	11	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_11.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 264	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_12.raw	12	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_12.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 265	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_13.raw	13	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_13.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
Sample 14	Homo sapiens	Liver	HepG2	african	15Y	Male	Hepatoblastoma	epithelial	adolescent	not available	cell line	Run 266	proteomic profiling by mass spectrometry	20190402_Hepg2_Up_14.raw	14	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/12/PXD014058/20190402_Hepg2_Up_14.raw	NT=Trypsin/P;AC=MS:1001313	AC=MS:1002732;NT=Orbitrap Fusion Lumos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1002038;NT=label free sample	0.5 Da	20 ppm	HepG2
