source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[biological replicate]	characteristics[depletion]	assay name	technology type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file uri]	comment[ms2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
Sample 36	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	51Y	male	Caucasian	SW620	epithelial	1	no depletion	run 428	proteomic profiling by mass spectrometry	7	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_G02_P001905_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_G02_P001905_B00C_A00_R1.RAW	SW620
Sample 36	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	51Y	male	Caucasian	SW620	epithelial	1	no depletion	run 429	proteomic profiling by mass spectrometry	8	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_H02_P001905_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_H02_P001905_B00D_A00_R1.RAW	SW620
Sample 36	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	51Y	male	Caucasian	SW620	epithelial	1	no depletion	run 430	proteomic profiling by mass spectrometry	9	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_F02_P001905_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_F02_P001905_B00B_A00_R1.RAW	SW620
Sample 36	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	51Y	male	Caucasian	SW620	epithelial	1	no depletion	run 431	proteomic profiling by mass spectrometry	10	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_F03_P001905_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_F03_P001905_B00J_A00_R1.RAW	SW620
Sample 36	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	51Y	male	Caucasian	SW620	epithelial	1	no depletion	run 432	proteomic profiling by mass spectrometry	11	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_C03_P001905_B00G_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_C03_P001905_B00G_A00_R1.RAW	SW620
Sample 36	homo sapiens	colon adenocarcinoma	colon	not available	colorectum	51Y	male	Caucasian	SW620	epithelial	1	no depletion	run 433	proteomic profiling by mass spectrometry	12	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_E03_P001905_B00I_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_E03_P001905_B00I_A00_R1.RAW	SW620
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 434	proteomic profiling by mass spectrometry	1	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_E04_P001906_B00E_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_E04_P001906_B00E_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 435	proteomic profiling by mass spectrometry	2	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_G04_P001906_B00G_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_G04_P001906_B00G_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 436	proteomic profiling by mass spectrometry	3	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_C04_P001906_B00C_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_C04_P001906_B00C_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 437	proteomic profiling by mass spectrometry	4	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_D04_P001906_B00D_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_D04_P001906_B00D_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 438	proteomic profiling by mass spectrometry	5	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_C05_P001906_B00K_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_C05_P001906_B00K_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 439	proteomic profiling by mass spectrometry	6	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_D05_P001906_B00L_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_D05_P001906_B00L_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 440	proteomic profiling by mass spectrometry	7	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_B05_P001906_B00J_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_B05_P001906_B00J_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 441	proteomic profiling by mass spectrometry	8	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_B04_P001906_B00B_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_B04_P001906_B00B_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 442	proteomic profiling by mass spectrometry	9	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_F04_P001906_B00F_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_F04_P001906_B00F_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 443	proteomic profiling by mass spectrometry	10	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_H04_P001906_B00H_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_H04_P001906_B00H_A00_R2.RAW	A-549 cell
Sample 37	homo sapiens	lung adenocarcinoma	lung	not available	epithelium of bronchiole	52Y	female	not available	A-549 cell	epithelial	1	no depletion	run 444	proteomic profiling by mass spectrometry	11	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00296_A05_P001906_B00I_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00296_A05_P001906_B00I_A00_R2.RAW	A-549 cell
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 445	proteomic profiling by mass spectrometry	1	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_H03_P003196_B00L_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_H03_P003196_B00L_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 446	proteomic profiling by mass spectrometry	2	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_E02_P003196_B00A_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_E02_P003196_B00A_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 447	proteomic profiling by mass spectrometry	3	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_G03_P003196_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_G03_P003196_B00K_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 448	proteomic profiling by mass spectrometry	4	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_C03_P003196_B00G_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_C03_P003196_B00G_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 449	proteomic profiling by mass spectrometry	5	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_E03_P003196_B00I_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_E03_P003196_B00I_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 450	proteomic profiling by mass spectrometry	6	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_F03_P003196_B00J_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_F03_P003196_B00J_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 451	proteomic profiling by mass spectrometry	7	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_A03_P003196_B00E_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_A03_P003196_B00E_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 452	proteomic profiling by mass spectrometry	8	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_F02_P003196_B00B_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_F02_P003196_B00B_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 453	proteomic profiling by mass spectrometry	9	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_B03_P003196_B00F_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_B03_P003196_B00F_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 454	proteomic profiling by mass spectrometry	10	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_G02_P003196_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_G02_P003196_B00C_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 455	proteomic profiling by mass spectrometry	11	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_D03_P003196_B00H_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_D03_P003196_B00H_A00_R1.RAW	A498
Sample 38	homo sapiens	renal cell carcinoma	kidney	not available	renal system	52Y	female	not available	A498	epithelial	1	no depletion	run 456	proteomic profiling by mass spectrometry	12	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_H02_P003196_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_H02_P003196_B00D_A00_R1.RAW	A498
Sample 39	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	Caucasian	CCRFCEM	T lymphoblast?	1	no depletion	run 457	proteomic profiling by mass spectrometry	1	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_D04_P003197_B00D_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_D04_P003197_B00D_A00_R1.RAW	CCRFCEM
Sample 39	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	Caucasian	CCRFCEM	T lymphoblast?	1	no depletion	run 458	proteomic profiling by mass spectrometry	2	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_C05_P003197_B00K_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_C05_P003197_B00K_A00_R1.RAW	CCRFCEM
Sample 39	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	Caucasian	CCRFCEM	T lymphoblast?	1	no depletion	run 459	proteomic profiling by mass spectrometry	3	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_C04_P003197_B00C_A00_R1.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_C04_P003197_B00C_A00_R1.RAW	CCRFCEM
Sample 39	homo sapiens	childhood T acute lymphoblastic leukemia	blood	not available	lymphatic part of lymphoid system	4Y	female	Caucasian	CCRFCEM	T lymphoblast?	1	no depletion	run 460	proteomic profiling by mass spectrometry	4	1	PXD005946	https://ftp.pride.ebi.ac.uk/pride/data/archive/2017/09/PXD005946/00441_B04_P003197_B00B_A00_R2.RAW	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	NT=CID;AC=MS:1000133	not available	0.6 Da	20 ppm	00441_B04_P003197_B00B_A00_R2.RAW	CCRFCEM
